从化频道,#genre#
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
环球频道,http://live.cgtn.com/500/prog_index.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
CNA频道,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
欧洲体育,http://europa-crtvg.flumotion.com/playlist.m3u8
欧洲华01,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39 
欧洲华02,http://vvlive.eztv.vip/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
欧洲华06,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe 
动物频道,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
地理野生,http://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/chunklist_b800000_t64NDgwcA==.m3u8

影视综合,#genre#
CHC家庭电影,http://111.20.40.171/PLTV/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.40.171/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://223.151.51.27:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州影视,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
河北影视,https://jwplay.hebyun.com.cn:443/live/hbystv/1500k/tzwj_video.m3u8
兴隆影视,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8?_upt=f6b685651648171016
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
新泰影视,http://111.17.214.4:1935/live/xtys/playlist.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/HasBahCa.m3u8
南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/HasBahCa.m3u8
影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
美丽中国说,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
CGTN Arabic,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN Español,http://livees.cgtn.com/500e/prog_index.m3u8
CGTN France,http://livefr.cgtn.com/1000f/prog_index.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?blog.ntnas.top
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8

轮播虎牙,#genre#
虎牙-周星星,http://43.138.170.29:35455/huya/24470631
虎牙-林正英,http://43.138.170.29:35455/huya/11342421
虎牙-沈腾,http://43.138.170.29:35455/huya/11601968
虎牙-猫和老鼠,http://43.138.170.29:35455/huya/11352879
虎牙-成龙,http://43.138.170.29:35455/huya/11342386
虎牙-李连杰,http://43.138.170.29:35455/huya/11342390
虎牙-刘德华,http://43.138.170.29:35455/huya/11342424
虎牙-王晶,http://43.138.170.29:35455/huya/11602058
虎牙-中华小当家,http://43.138.170.29:35455/huya/11342413
虎牙-杰森·斯坦森,http://43.138.170.29:35455/huya/21059588
虎牙-喜剧专场,http://43.138.170.29:35455/huya/11602044
虎牙-甄子丹,http://43.138.170.29:35455/huya/11352935
虎牙-巨石强森,http://43.138.170.29:35455/huya/21059581
虎牙-洪金宝,http://43.138.170.29:35455/huya/11279251
虎牙-詹姆斯邦德,http://43.138.170.29:35455/huya/21059585
虎牙-徐克,http://43.138.170.29:35455/huya/11352909
虎牙-周润发,http://43.138.170.29:35455/huya/11342387
虎牙-徐峥,http://43.138.170.29:35455/huya/11602043
虎牙-许氏三杰,http://43.138.170.29:35455/huya/11602033
虎牙-黄渤,http://43.138.170.29:35455/huya/11352876
虎牙-张卫健,http://43.138.170.29:35455/huya/11342423
虎牙-冯小刚,http://43.138.170.29:35455/huya/11352906
虎牙-百鸟朝凤,http://43.138.170.29:35455/huya/15894162
虎牙-陈翔六点半,http://43.138.170.29:35455/huya/11274154
虎牙-电锯惊魂系列,http://43.138.170.29:35455/huya/11352903
虎牙-电影,http://43.138.170.29:35455/huya/618917
虎牙-港台电影,http://43.138.170.29:35455/huya/880261
虎牙-高分电影,http://43.138.170.29:35455/huya/16615910
虎牙-搞笑僵尸片,http://43.138.170.29:35455/huya/11352963
虎牙-国产青春,http://43.138.170.29:35455/huya/11602075
虎牙-好莱坞,http://43.138.170.29:35455/huya/21059587
虎牙-黑帮斗争,http://43.138.170.29:35455/huya/11342419
虎牙-红海行动,http://43.138.170.29:35455/huya/11601986
虎牙-极限挑战],http://43.138.170.29:35455/huya/11352914
虎牙-金庸的武侠世界,http://43.138.170.29:35455/huya/11342435
虎牙-金庸电影,http://43.138.170.29:35455/huya/11352897
虎牙-经典高智商,http://43.138.170.29:35455/huya/11352962
虎牙-经典好片,http://43.138.170.29:35455/huya/11342427
虎牙-经典喜剧片,http://43.138.170.29:35455/huya/11352894
虎牙-精彩不断,http://43.138.170.29:35455/huya/24396428
虎牙-精忠岳飞南征北战,http://43.138.170.29:35455/huya/11336578
虎牙-警匪,http://43.138.170.29:35455/huya/11352886
虎牙-看救援电影,http://43.138.170.29:35455/huya/21059586
虎牙-科幻电影,http://43.138.170.29:35455/huya/11602034
虎牙-路飞,http://43.138.170.29:35455/huya/16913382
虎牙-麻雀,http://43.138.170.29:35455/huya/11352881
虎牙-命案十三宗,http://43.138.170.29:35455/huya/11601981
虎牙-魔法世界,http://43.138.170.29:35455/huya/21059580
虎牙-欧美电影,http://43.138.170.29:35455/huya/11352880
虎牙-欧美电影,http://43.138.170.29:35455/huya/21059581
虎牙-欧美娱乐,http://43.138.170.29:35455/huya/21059574
虎牙-倩女幽魂,http://43.138.170.29:35455/huya/11601970

女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8

港台电影,http://43.138.170.29:35455/huya/880261

黑帮斗争,http://43.138.170.29:35455/huya/11342419
未知,http://43.138.170.29:35455/huya/11601986
极限挑战,http://43.138.170.29:35455/huya/11352914
金庸电影,http://43.138.170.29:35455/huya/11352897
经典电影,http://43.138.170.29:35455/huya/11352962
经典好片,http://43.138.170.29:35455/huya/11342427
经典喜剧片,http://43.138.170.29:35455/huya/11352894


警匪,http://43.138.170.29:35455/huya/11352886
救援电影,http://43.138.170.29:35455/huya/21059586
科幻电影,http://43.138.170.29:35455/huya/11602034

电影22,http://43.138.170.29:35455/huya/11601981

欧美电影,http://43.138.170.29:35455/huya/11352880
欧美电影,http://43.138.170.29:35455/huya/21059581

电影23,http://43.138.170.29:35455/huya/11601970


史诗级战争电影,http://43.138.170.29:35455/huya/21059556

电影24,http://43.138.170.29:35455/huya/21059579

电影55,http://43.138.170.29:35455/huya/23652317

喜剧专场,http://43.138.170.29:35455/huya/11602044

电影26,http://43.138.170.29:35455/huya/21059577
电影77,http://43.138.170.29:35455/huya/11601971

电影78,http://43.138.170.29:35455/huya/11342414


虎牙-神话,http://43.138.170.29:35455/huya/11352913
虎牙-生活大爆炸,http://43.138.170.29:35455/huya/11342417
虎牙-史诗级战争电影,http://43.138.170.29:35455/huya/21059556
虎牙-孙悟空,http://43.138.170.29:35455/huya/11342395
虎牙-太空混战,http://43.138.170.29:35455/huya/21059579
虎牙-天雷滚滚,http://43.138.170.29:35455/huya/11352945
虎牙-天龙八部,http://43.138.170.29:35455/huya/11602041
虎牙-歪果仁动作,http://43.138.170.29:35455/huya/21059552
虎牙-文成公主,http://43.138.170.29:35455/huya/11352974
虎牙-我是大哥大,http://43.138.170.29:35455/huya/23652317
虎牙-喜剧合家欢,http://43.138.170.29:35455/huya/11352877
虎牙-喜剧专场,http://43.138.170.29:35455/huya/11602044
虎牙-小鲤鱼,http://43.138.170.29:35455/huya/11601961
虎牙-悬疑推理,http://43.138.170.29:35455/huya/17445539
虎牙-杨门女将,http://43.138.170.29:35455/huya/11336590
虎牙-医馆笑传,http://43.138.170.29:35455/huya/11352891
虎牙-异形世界,http://43.138.170.29:35455/huya/21059577
虎牙-甄嬛传,http://43.138.170.29:35455/huya/11601971
虎牙-止戈电影,http://43.138.170.29:35455/huya/19863777
虎牙-中国功夫,http://43.138.170.29:35455/huya/11352941
虎牙-朱雀青龙,http://43.138.170.29:35455/huya/11352905
虎牙-捉妖记,http://43.138.170.29:35455/huya/11342414

女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8


虎牙-周星星,http://mmitv.top/pltv/huya.php?id=11342412
虎牙-林正英,http://mmitv.top/pltv/huya.php?id=11342421
虎牙-沈腾,http://mmitv.top/pltv/huya.php?id=11601968
虎牙-猫和老鼠,http://mmitv.top/pltv/huya.php?id=11352879
虎牙-成龙,http://mmitv.top/pltv/huya.php?id=11342386
虎牙-李连杰,http://mmitv.top/pltv/huya.php?id=11342390
虎牙-刘德华,http://mmitv.top/pltv/huya.php?id=11342424
虎牙-王晶,http://mmitv.top/pltv/huya.php?id=11602058
虎牙-中华小当家,http://mmitv.top/pltv/huya.php?id=11342413
虎牙-杰森·斯坦森,http://mmitv.top/pltv/huya.php?id=21059588
虎牙-喜剧专场,http://mmitv.top/pltv/huya.php?id=11602044
虎牙-甄子丹,http://mmitv.top/pltv/huya.php?id=11352935
虎牙-巨石强森,http://mmitv.top/pltv/huya.php?id=21059581
虎牙-洪金宝,http://mmitv.top/pltv/huya.php?id=11279251
虎牙-詹姆斯邦德,http://mmitv.top/pltv/huya.php?id=21059585
虎牙-徐克,http://mmitv.top/pltv/huya.php?id=11352909
虎牙-周润发,http://mmitv.top/pltv/huya.php?id=11342387
虎牙-徐峥,http://mmitv.top/pltv/huya.php?id=11602043
虎牙-许氏三杰,http://mmitv.top/pltv/huya.php?id=11602033
虎牙-黄渤,http://mmitv.top/pltv/huya.php?id=11352876
虎牙-张卫健,http://mmitv.top/pltv/huya.php?id=11342423
虎牙-冯小刚,http://mmitv.top/pltv/huya.php?id=11352906
虎牙-百鸟朝凤,http://mmitv.top/pltv/huya.php?id=15894162
虎牙-陈翔六点半,http://mmitv.top/pltv/huya.php?id=11274154
虎牙-电锯惊魂系列,http://mmitv.top/pltv/huya.php?id=11352903
虎牙-电影,http://mmitv.top/pltv/huya.php?id=618917
虎牙-港台电影,http://mmitv.top/pltv/huya.php?id=880261
虎牙-高分电影,http://mmitv.top/pltv/huya.php?id=16615910
虎牙-搞笑僵尸片,http://mmitv.top/pltv/huya.php?id=11352963
虎牙-国产青春,http://mmitv.top/pltv/huya.php?id=11602075
虎牙-好莱坞,http://mmitv.top/pltv/huya.php?id=21059587
虎牙-黑帮斗争,http://mmitv.top/pltv/huya.php?id=11342419
虎牙-红海行动,http://mmitv.top/pltv/huya.php?id=11601986
虎牙-金庸的武侠世界,http://mmitv.top/pltv/huya.php?id=11342435
虎牙-金庸电影,http://mmitv.top/pltv/huya.php?id=11352897
虎牙-经典高智商,http://mmitv.top/pltv/huya.php?id=11352962
虎牙-经典好片,http://mmitv.top/pltv/huya.php?id=11342427
虎牙-经典喜剧片,http://mmitv.top/pltv/huya.php?id=11352894
虎牙-精彩不断,http://mmitv.top/pltv/huya.php?id=24396428
虎牙-精忠岳飞南征北战,http://mmitv.top/pltv/huya.php?id=11336578
虎牙-警匪,http://mmitv.top/pltv/huya.php?id=11352886
虎牙-看救援电影,http://mmitv.top/pltv/huya.php?id=21059586
虎牙-科幻电影,http://mmitv.top/pltv/huya.php?id=11602034
虎牙-路飞,http://mmitv.top/pltv/huya.php?id=16913382
虎牙-麻雀,http://mmitv.top/pltv/huya.php?id=11352881
虎牙-命案十三宗,http://mmitv.top/pltv/huya.php?id=11601981
虎牙-魔法世界,http://mmitv.top/pltv/huya.php?id=21059580
虎牙-欧美电影,http://mmitv.top/pltv/huya.php?id=11352880
虎牙-欧美电影,http://mmitv.top/pltv/huya.php?id=21059581
虎牙-欧美娱乐,http://mmitv.top/pltv/huya.php?id=21059574
虎牙-倩女幽魂,http://mmitv.top/pltv/huya.php?id=11601970

女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8

港台电影,http://mmitv.top/pltv/huya.php?id=880261

黑帮斗争,http://mmitv.top/pltv/huya.php?id=11342419
未知,http://mmitv.top/pltv/huya.php?id=11601986
金庸电影,http://mmitv.top/pltv/huya.php?id=11352897
经典电影,http://mmitv.top/pltv/huya.php?id=11352962
经典好片,http://mmitv.top/pltv/huya.php?id=11342427
经典喜剧片,http://mmitv.top/pltv/huya.php?id=11352894


警匪,http://mmitv.top/pltv/huya.php?id=11352886
救援电影,http://mmitv.top/pltv/huya.php?id=21059586
科幻电影,http://mmitv.top/pltv/huya.php?id=11602034

电影22,http://mmitv.top/pltv/huya.php?id=11601981

欧美电影,http://mmitv.top/pltv/huya.php?id=11352880
欧美电影,http://mmitv.top/pltv/huya.php?id=21059581

电影23,http://mmitv.top/pltv/huya.php?id=11601970


史诗级战争电影,http://mmitv.top/pltv/huya.php?id=21059556

电影24,http://mmitv.top/pltv/huya.php?id=21059579

电影55,http://mmitv.top/pltv/huya.php?id=23652317

喜剧专场,http://mmitv.top/pltv/huya.php?id=11602044

电影26,http://mmitv.top/pltv/huya.php?id=21059577
电影77,http://mmitv.top/pltv/huya.php?id=11601971

电影78,http://mmitv.top/pltv/huya.php?id=11342414


虎牙-神话,http://mmitv.top/pltv/huya.php?id=11352913
虎牙-生活大爆炸,http://mmitv.top/pltv/huya.php?id=11342417
虎牙-史诗级战争电影,http://mmitv.top/pltv/huya.php?id=21059556
虎牙-孙悟空,http://mmitv.top/pltv/huya.php?id=11342395
虎牙-太空混战,http://mmitv.top/pltv/huya.php?id=21059579
虎牙-天雷滚滚,http://mmitv.top/pltv/huya.php?id=11352945
虎牙-天龙八部,http://mmitv.top/pltv/huya.php?id=11602041
虎牙-歪果仁动作,http://mmitv.top/pltv/huya.php?id=21059552
虎牙-文成公主,http://mmitv.top/pltv/huya.php?id=11352974
虎牙-我是大哥大,http://mmitv.top/pltv/huya.php?id=23652317
虎牙-喜剧合家欢,http://mmitv.top/pltv/huya.php?id=11352877
虎牙-喜剧专场,http://mmitv.top/pltv/huya.php?id=11602044
虎牙-小鲤鱼,http://mmitv.top/pltv/huya.php?id=11601961
虎牙-悬疑推理,http://mmitv.top/pltv/huya.php?id=17445539
虎牙-杨门女将,http://mmitv.top/pltv/huya.php?id=11336590
虎牙-医馆笑传,http://mmitv.top/pltv/huya.php?id=11352891
虎牙-异形世界,http://mmitv.top/pltv/huya.php?id=21059577
虎牙-甄嬛传,http://mmitv.top/pltv/huya.php?id=11601971
虎牙-止戈电影,http://mmitv.top/pltv/huya.php?id=19863777
虎牙-中国功夫,http://mmitv.top/pltv/huya.php?id=11352941
虎牙-朱雀青龙,http://mmitv.top/pltv/huya.php?id=11352905
虎牙-捉妖记,http://mmitv.top/pltv/huya.php?id=11342414

历年春晚,#genre#	
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8	
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8	
春晚1987,http://50069.njc.svp.tencent-cloud.com/0bc3fuaaiaaavuaibgr5f5rfalodaqwqabaa.f10003.mp4
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8	
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4	
春晚1991,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8	
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8	
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8	
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8	
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8	
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8	
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8	
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8	
春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8	
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8	
春晚2002,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8	
春晚2004,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8	
春晚2005,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8	
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8	
春晚2007,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8	
春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8	
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8	
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8	
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8	
春晚2020,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8	
春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4	
春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4	
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8	
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8	
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8	
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8	
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8	
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8	
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8	
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8	
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8	
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8	
春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4	
春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8

中国之声,#genre#
CNR-2经济之声,http://ngcdn002.cnr.cn/live/jjzs/index.m3u8
CNR-4经典音乐广播,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
民歌悠扬,https://lhttp.qingting.fm/live/15318585/64k.mp3
上海新闻广播,http://lhttp.qingting.fm/live/270/64k.mp3
上海故事广播,http://lhttp.qingting.fm/live/268/64k.mp3
CGTNArabic,http://livear.cgtn.com/200a/prog_index.m3u8
CGTNEnglish,http://live.cgtn.com/200/prog_index.m3u8
MYFM全国音乐频道——FM106.3长春少儿与老年生活广播,http://lhttp.qingting.fm/live/4984/64k.mp3
苏州儿童广播,http://lhttp.qingting.fm/live/2807/64k.mp3
广西女主播电台,http://live.xmcdn.com/live/300/64.m3u8
巴音郭楞交通文艺广播,http://live.xmcdn.com/live/1600/64.m3u8
河南新闻广播,http://lhttp.qingting.fm/live/1215/64k.mp3
陕西经典音乐广播·年代878,http://lhttp.qingting.fm/live/1608/64k.mp3
吉林经济广播,http://stream3.jlntv.cn/fm953/playlist.m3u8
贵州旅游广播,http://satellitepull.cnr.cn/live/wx32gzlygb/playlist.m3u8
云州人民广播电台,https://lhttp.qingting.fm/live/20210885/64k.mp3
CGTNSpanish,http://livees.cgtn.com/200e/prog_index.m3u8
西藏对外交通广播,http://satellitepull.cnr.cn/live/wxxzdwjtgb/playlist.m3u8
大兴区人民广播电台,http://lhttp.qingting.fm/live/5021739/64k.mp3
玉环人民广播电台,http://live.xmcdn.com/live/700/64.m3u8
